exeution_time,device_id,value
1,43a50b16-34ca-42f0-998d-835efb291567,95
2,94594bd0-4789-4258-981b-c5f8a517c47f,65
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,79
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,27
3,5167c837-c70b-4a1e-9e88-1d64446b9a01,-2
3,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,78
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,97
1,43a50b16-34ca-42f0-998d-835efb291567,95
1,94594bd0-4789-4258-981b-c5f8a517c47f,65
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,31
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,39
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,47
3,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,14
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,84
0,43a50b16-34ca-42f0-998d-835efb291567,65
1,94594bd0-4789-4258-981b-c5f8a517c47f,29
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,31
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,39
1,5167c837-c70b-4a1e-9e88-1d64446b9a01,47
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,14
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,84
2,43a50b16-34ca-42f0-998d-835efb291567,37
2,94594bd0-4789-4258-981b-c5f8a517c47f,46
3,514f5fac-1de6-4b9e-ae0d-069ce0658654,37
3,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,94
3,5167c837-c70b-4a1e-9e88-1d64446b9a01,-14
4,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,29
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,82
1,43a50b16-34ca-42f0-998d-835efb291567,37
1,94594bd0-4789-4258-981b-c5f8a517c47f,46
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,37
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,94
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-15
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,29
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,82
1,43a50b16-34ca-42f0-998d-835efb291567,71
1,94594bd0-4789-4258-981b-c5f8a517c47f,89
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,64
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,15
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-15
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,50
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,16
1,43a50b16-34ca-42f0-998d-835efb291567,71
1,94594bd0-4789-4258-981b-c5f8a517c47f,55
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,27
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,15
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,0
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,50
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,16
1,43a50b16-34ca-42f0-998d-835efb291567,8
1,94594bd0-4789-4258-981b-c5f8a517c47f,55
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,27
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,26
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,0
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,75
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,16
1,43a50b16-34ca-42f0-998d-835efb291567,8
1,94594bd0-4789-4258-981b-c5f8a517c47f,55
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,27
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,26
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,0
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,77
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,99
1,43a50b16-34ca-42f0-998d-835efb291567,22
1,94594bd0-4789-4258-981b-c5f8a517c47f,100
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,51
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,14
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,3
3,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,77
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,99
1,43a50b16-34ca-42f0-998d-835efb291567,22
1,94594bd0-4789-4258-981b-c5f8a517c47f,30
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,100
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,55
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,3
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,69
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,65
1,43a50b16-34ca-42f0-998d-835efb291567,46
1,94594bd0-4789-4258-981b-c5f8a517c47f,30
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,26
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,55
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-5
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,69
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,65
1,43a50b16-34ca-42f0-998d-835efb291567,31
1,94594bd0-4789-4258-981b-c5f8a517c47f,95
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,26
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,31
3,5167c837-c70b-4a1e-9e88-1d64446b9a01,-9
3,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,30
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,89
1,43a50b16-34ca-42f0-998d-835efb291567,31
1,94594bd0-4789-4258-981b-c5f8a517c47f,95
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,94
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,37
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-17
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
