time_taken,device_id,value
93,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,26
93,d564aab8-09d2-4885-95cd-24ff936d635c,True
90,5167c837-c70b-4a1e-9e88-1d64446b9a01,-3
98,033b5620-60a9-49f9-8419-1e79c7c19b97,15
101,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,88
99,43a50b16-34ca-42f0-998d-835efb291567,14
94,94594bd0-4789-4258-981b-c5f8a517c47f,72
97,514f5fac-1de6-4b9e-ae0d-069ce0658654,33
99,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,33
97,d564aab8-09d2-4885-95cd-24ff936d635c,True
91,5167c837-c70b-4a1e-9e88-1d64446b9a01,50
96,033b5620-60a9-49f9-8419-1e79c7c19b97,39
97,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,18
96,43a50b16-34ca-42f0-998d-835efb291567,72
92,94594bd0-4789-4258-981b-c5f8a517c47f,33
97,514f5fac-1de6-4b9e-ae0d-069ce0658654,54
95,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,80
92,d564aab8-09d2-4885-95cd-24ff936d635c,False
91,5167c837-c70b-4a1e-9e88-1d64446b9a01,48
96,033b5620-60a9-49f9-8419-1e79c7c19b97,91
95,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,57
92,43a50b16-34ca-42f0-998d-835efb291567,28
95,94594bd0-4789-4258-981b-c5f8a517c47f,11
106,514f5fac-1de6-4b9e-ae0d-069ce0658654,8
93,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,18
94,d564aab8-09d2-4885-95cd-24ff936d635c,True
91,5167c837-c70b-4a1e-9e88-1d64446b9a01,21
96,033b5620-60a9-49f9-8419-1e79c7c19b97,94
102,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,48
90,43a50b16-34ca-42f0-998d-835efb291567,70
87,94594bd0-4789-4258-981b-c5f8a517c47f,10
89,514f5fac-1de6-4b9e-ae0d-069ce0658654,94
88,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,85
86,d564aab8-09d2-4885-95cd-24ff936d635c,False
84,5167c837-c70b-4a1e-9e88-1d64446b9a01,2
92,033b5620-60a9-49f9-8419-1e79c7c19b97,96
86,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,32
86,43a50b16-34ca-42f0-998d-835efb291567,89
87,94594bd0-4789-4258-981b-c5f8a517c47f,49
